lng,lat
-71.531213,-16.398419
-71.526687,-16.397373
-71.532910,-16.408846
-77.039282,-5.906009
-71.526687,-16.397373
-77.031074,-12.124214
-77.028501,-12.121162
0.000000,0.000000
-71.531213,-16.398419
-71.526120,-16.386341
-77.025328,-12.118365
0.000000,0.000000
-77.031074,-12.124214
-77.052865,-12.109977
-71.531213,-16.398419
0.000000,0.000000
-71.531213,-16.398419
-77.023886,-12.121909
-70.238031,-18.013170
-71.530329,-16.403230
-71.526687,-16.397373
-77.031074,-12.124214
0.000000,0.000000
-70.549462,-17.855053
0.000000,0.000000
-77.037029,-12.116890
-77.027730,-12.121495
-71.540875,-16.408953
-77.031074,-12.124214
-77.030275,-12.120989
-71.526687,-16.397373
-77.015648,-12.125291
-79.557250,-6.888238
0.000000,0.000000
-77.027730,-12.121495
-76.957601,-12.171019
-78.836465,-6.610877
0.000000,0.000000
-77.031074,-12.124214
-79.021290,-8.101070
-77.030243,-12.119899
-77.037029,-12.116890
-77.030891,-12.107158
-76.965683,-12.165612
-77.028686,-12.108467
-71.512229,-16.383357
-77.035969,-12.118874
-71.539395,-16.403809
-77.031740,-12.129597
-77.035969,-12.118874
-71.531213,-16.398419
-71.539395,-16.403809
-71.526687,-16.397373
-77.028686,-12.108467
-79.021290,-8.101070
-70.238031,-18.013170
-77.031346,-12.113836
-71.526687,-16.397373
-77.039282,-5.906009
-77.030891,-12.107158
-71.462440,-16.350181
0.000000,0.000000
-77.031074,-12.124214
-76.962610,-12.133874
0.000000,0.000000
-77.031556,-12.103572
-77.045818,-12.116926
-71.540875,-16.408953
-79.021290,-8.101070
-77.033820,-12.119643
-77.027947,-12.138179
-77.018160,-12.125323
-77.033954,-12.125123
-78.836465,-6.610877
-77.027730,-12.121495
-77.037029,-12.116890
0.000000,0.000000
-77.071431,-12.079316
-77.058869,-12.080231
-77.818352,-9.151295
-77.068593,-12.077207
-77.070387,-12.070526
-77.069815,-12.078613
-77.818352,-9.151295
-77.818352,-9.151295
-77.074178,-12.072051
0.000000,0.000000
-77.063209,-12.083116
0.000000,0.000000
0.000000,0.000000
-77.072960,-12.073708
-77.064096,-12.070948
0.000000,0.000000
-77.072054,-12.076250
-77.076018,-12.080165
-69.638800,-16.088200
-77.062246,-12.077744
-77.057344,-12.070388
-77.060390,-12.070657
-77.058108,-12.074996
-77.074781,-12.074790
0.000000,0.000000
-76.989423,-12.077781
-75.147342,-11.972180
0.000000,0.000000
-71.880518,-16.463428
0.000000,0.000000
-75.205696,-12.050133
-75.235275,-12.055948
-75.234349,-12.056666
-75.235378,-12.053445
-75.225750,-12.033997
-75.219235,-12.049177
-75.147342,-11.972180
0.000000,0.000000
0.000000,0.000000
-75.224947,-12.049475
-75.213515,-12.054936
-77.542233,-9.361119
0.000000,0.000000
-76.940241,-9.137897
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-69.186122,-12.590577
0.000000,0.000000
-69.194322,-12.595081
-69.670344,-12.243695
-69.188691,-12.601716
-69.173864,-12.593816
0.000000,0.000000
0.000000,0.000000
-69.200917,-12.580930
0.000000,0.000000
-69.177864,-12.596555
-69.191422,-12.590329
-76.244492,-9.933542
-75.833333,-9.500000
-75.730094,-14.065971
-73.346227,-15.280261
-76.765243,-9.401971
-76.251345,-9.934449
-76.012360,-9.096161
-76.250006,-9.957765
-76.239485,-9.929326
-76.236515,-9.916563
-76.236515,-9.916563
-76.247445,-9.928921
-76.239485,-9.929326
-76.248715,-9.939478
-75.730094,-14.065971
-78.569052,-9.088453
-76.012360,-9.096161
-75.882870,-9.138858
-76.024883,-9.394739
-76.248715,-9.939478
-76.798843,-10.308201
-75.882870,-9.138858
-76.247445,-9.928921
-76.236515,-9.916563
-70.219870,-17.996411
0.000000,0.000000
0.000000,0.000000
-76.847707,-12.223383
0.000000,0.000000
-76.847707,-12.223383
-76.965359,-12.019216
0.000000,0.000000
-76.961946,-12.043273
-76.949813,-12.033010
-76.847707,-12.223383
-76.964334,-12.050649
-76.949813,-12.033010
-76.977775,-12.046262
-76.955925,-12.033456
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-76.964334,-12.050649
0.000000,0.000000
-76.847707,-12.223383
0.000000,0.000000
0.000000,0.000000
-76.958741,-12.020825
-76.967623,-12.071151
-76.970016,-12.038114
-76.949813,-12.033010
-76.964946,-12.053464
-76.847707,-12.223383
-76.970505,-12.021267
-76.847707,-12.223383
-76.976983,-12.050666
-76.859124,-12.229263
-76.967623,-12.071151
-76.970505,-12.021267
-76.978343,-12.051498
-77.019064,-12.100170
-76.988296,-12.111066
-77.000261,-12.114281
-76.988296,-12.111066
-77.025883,-12.108204
-77.025713,-12.106490
-77.019637,-12.102094
-77.007993,-12.115253
-77.025476,-12.118030
-77.010475,-12.114198
-77.006531,-12.113409
-77.001435,-12.113690
-77.019064,-12.100170
-77.000261,-12.114281
-77.000526,-12.118758
-77.009737,-12.116493
-77.024351,-12.104793
-77.009737,-12.116493
-76.988296,-12.111066
-77.005078,-12.117367
0.000000,0.000000
-77.002557,-12.114281
-77.023593,-12.110183
-77.020823,-12.105086
-77.022454,-12.103632
-77.016796,-12.114676
-77.003758,-12.112779
-77.007594,-12.113744
-79.120267,-8.079493
-79.120267,-8.079493
0.000000,0.000000
-79.120267,-8.079493
-79.120267,-8.079493
-79.062046,-8.100230
-76.991629,-12.028911
0.000000,0.000000
-76.974070,-12.058748
-77.008575,-12.047713
-76.974070,-12.058748
-76.973010,-12.044015
-77.001853,-12.019510
-77.007792,-12.032097
-76.995714,-12.042052
-75.044974,-6.137399
0.000000,0.000000
-76.981641,-6.033595
-77.035767,-5.864764
-76.974919,-6.043962
-76.974677,-6.034730
0.000000,0.000000
-76.970302,-6.041893
-76.967330,-6.030342
-76.968692,-6.034188
-76.976645,-6.034894
-76.976645,-6.034894
-76.971901,-6.030815
0.000000,0.000000
-78.807411,-5.709508
-78.790906,-5.750781
0.000000,0.000000
-78.805380,-5.711802
-78.811691,-5.708702
-78.806933,-5.696637
0.000000,0.000000
-78.804845,-5.705710
-78.804845,-5.705710
-78.811691,-5.708702
-78.811205,-5.711317
-78.804845,-5.705710
-78.811205,-5.711317
-78.804845,-5.705710
-78.797950,-5.714308
0.000000,0.000000
-78.807254,-5.716296
-78.568854,-5.432437
-78.799145,-5.709587
-78.797558,-5.690666
-78.915267,-5.886379
-78.807605,-5.708954
0.000000,0.000000
-78.801423,-5.714556
0.000000,0.000000
-76.238602,-9.940756
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-76.248982,-9.944617
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-76.249571,-9.946146
-76.232455,-9.908434
-71.568489,-16.397266
-78.046638,-7.815517
-78.047840,-7.814647
-78.049828,-7.816322
0.000000,0.000000
0.000000,0.000000
-78.045251,-7.813854
-78.046887,-7.810088
-78.046887,-7.810088
0.000000,0.000000
-77.022395,-12.097959
-76.315338,-7.684248
-72.895319,-13.635364
-73.963456,-5.091656
-77.095751,-12.058975
-76.315338,-7.684248
-72.895319,-13.635364
-77.000588,-12.013672
-75.648333,-14.338611
-75.730558,-14.053242
-75.754259,-13.147901
-75.733804,-14.068516
-75.648333,-14.338611
-75.648333,-14.338611
0.000000,0.000000
-75.702027,-14.051253
-75.726815,-14.079861
-75.760221,-14.051565
-75.648333,-14.338611
-75.216257,-14.565931
-75.185423,-14.548263
-75.648333,-14.338611
-70.430472,-14.070802
-76.106158,-5.898750
-76.104817,-5.892196
-76.111171,-5.897860
-76.250370,-6.007740
0.000000,0.000000
0.000000,0.000000
-76.116791,-5.885708
-76.231848,-5.895232
-76.111177,-5.898048
0.000000,0.000000
-76.104802,-5.895072
-76.105832,-5.889380
-76.105832,-5.889380
0.000000,0.000000
-71.460312,-16.279394
-71.460312,-16.279394
-71.544091,-16.319851
0.000000,0.000000
-78.526588,-5.642381
-78.431579,-5.760437
-78.479851,-5.686770
-78.531725,-5.639087
0.000000,0.000000
-78.532460,-5.633838
-78.532712,-5.635505
-77.103284,-12.080947
-76.798643,-11.372247
-77.105287,-12.077067
-77.132317,-12.068333
-77.114912,-12.066845
-77.106514,-12.072201
-77.110884,-12.065695
0.000000,0.000000
-75.225934,-12.076279
-79.474420,-7.280933
0.000000,0.000000
-76.373332,-6.490068
-76.287695,-6.664709
-76.367860,-6.505837
-77.014405,-12.077643
-76.380044,-6.494582
0.000000,0.000000
0.000000,0.000000
-76.378318,-6.482654
-76.398478,-6.471200
-77.014405,-12.077643
-76.371396,-6.499347
0.000000,0.000000
-76.375521,-6.488903
0.000000,0.000000
-76.373332,-6.490068
-76.128836,-6.572393
-76.371396,-6.499347
0.000000,0.000000
-76.359871,-6.487720
-76.356767,-6.483190
-76.367433,-6.485632
0.000000,0.000000
-76.356981,-6.483054
0.000000,0.000000
-76.371396,-6.499347
-76.359871,-6.487720
-76.375521,-6.488903
0.000000,0.000000
-78.593609,-9.074497
-78.593609,-9.074497
-78.593609,-9.074497
-78.581622,-9.050833
-78.593609,-9.074497
-78.593609,-9.074497
-78.530975,-9.122116
-78.593609,-9.074497
-78.581622,-9.050833
-78.581475,-9.077416
-78.588219,-9.058294
-78.539169,-9.117548
-78.593609,-9.074497
-78.586600,-9.062330
-78.593609,-9.074497
-79.005091,-8.080253
-76.073630,-8.851105
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-74.510516,-8.258855
0.000000,0.000000
-74.532289,-8.378590
-74.534467,-8.383546
-74.556373,-8.073595
-74.526926,-8.377243
-74.237473,-7.981785
-74.561996,-8.381505
-74.534467,-8.383546
-74.528228,-8.380215
-74.531647,-8.385332
-74.531360,-8.388299
-74.545347,-8.385393
-74.534717,-8.382112
-74.532289,-8.378590
-74.240330,-8.433640
-74.535254,-8.379183
-72.753896,-15.118963
-75.193207,-12.087598
-75.203615,-12.091510
-75.220102,-12.086933
-76.738149,-12.518573
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-76.989292,-11.794993
-77.018331,-11.883634
-77.046297,-11.859097
-77.035322,-11.903865
-77.057208,-11.898078
-76.989292,-11.794993
-76.989292,-11.794993
-76.989292,-11.794993
-76.989292,-11.794993
0.000000,0.000000
-76.989292,-11.794993
-76.989292,-11.794993
-77.023992,-11.912587
-77.044918,-11.819029
-77.027767,-11.898287
0.000000,0.000000
-76.385978,-6.477852
-76.379682,-6.483161
-76.375672,-6.480258
-77.060576,-11.884624
-76.379682,-6.483161
0.000000,0.000000
-76.380581,-6.476172
0.000000,0.000000
0.000000,0.000000
-76.963993,-12.171621
0.000000,0.000000
-78.458793,-9.118382
-78.458793,-9.118382
-78.458793,-9.118382
-78.458793,-9.118382
-78.517619,-9.115506
-78.458793,-9.118382
-78.458793,-9.118382
-78.458793,-9.118382
-78.458793,-9.118382
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-71.968823,-13.523944
0.000000,0.000000
-71.955288,-13.529336
-71.955288,-13.529336
-71.955288,-13.529336
-71.963542,-13.525516
-71.963542,-13.525516
-71.963542,-13.525516
0.000000,0.000000
-71.969662,-13.522709
-71.969662,-13.522709
-71.955288,-13.529336
-71.958283,-13.534858
-71.963542,-13.525516
-71.955288,-13.529336
-71.955288,-13.529336
-71.955288,-13.529336
-71.966994,-13.532034
0.000000,0.000000
-71.963542,-13.525516
0.000000,0.000000
-74.218346,-13.161656
0.000000,0.000000
-74.217760,-13.158249
-74.217760,-13.158249
-74.214353,-13.151920
-74.217760,-13.158249
0.000000,0.000000
-77.170447,-9.347909
-77.172248,-9.348496
-76.786755,-9.200829
-80.697342,-4.901697
0.000000,0.000000
0.000000,0.000000
-80.644694,-4.568450
-80.697342,-4.901697
-78.184158,-7.324390
-78.184158,-7.324390
-78.417013,-6.543475
-78.821341,-5.814026
-78.497982,-7.180703
-78.520149,-6.682210
-78.527346,-7.153846
-78.522913,-7.150908
-70.235296,-18.005351
0.000000,0.000000
-78.507994,-7.166201
0.000000,0.000000
-78.522807,-7.147066
0.000000,0.000000
-78.515499,-7.162127
0.000000,0.000000
-79.116685,-6.195920
-78.821341,-5.814026
-78.508044,-7.150004
-78.354220,-6.754822
-78.515248,-7.162711
-78.514622,-7.166454
-78.509149,-7.150761
-78.833333,-6.250000
-78.821341,-5.814026
0.000000,0.000000
-78.821341,-5.814026
0.000000,0.000000
-76.729315,-7.181352
-76.728074,-7.179377
-76.729315,-7.181352
-76.154926,-13.680819
-71.573948,-16.297999
0.000000,0.000000
-71.565162,-16.353626
-71.559889,-16.354292
-71.574759,-16.345953
-76.894810,-11.865865
-71.572842,-16.384532
-71.553978,-16.386436
0.000000,0.000000
0.000000,0.000000
-76.894810,-11.865865
-70.288219,-4.159661
-70.288219,-4.159661
-70.288219,-4.159661
-70.288219,-4.159661
-70.288219,-4.159661
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-76.959412,-12.130531
-76.972129,-12.155852
-76.964842,-12.174560
-76.972129,-12.155852
0.000000,0.000000
-76.978434,-12.150573
-76.964842,-12.174560
0.000000,0.000000
-76.972129,-12.155852
0.000000,0.000000
-76.959481,-12.165447
0.000000,0.000000
0.000000,0.000000
-75.196107,-12.037789
-75.198039,-12.068021
-75.197115,-12.048153
-75.181964,-12.024655
-75.202431,-12.068635
-75.190241,-12.050226
0.000000,0.000000
-75.225986,-12.077812
-75.956480,-4.656935
-75.220055,-12.071646
-75.198039,-12.068021
-75.189372,-12.102471
-78.502457,-7.165087
-75.207614,-12.070743
-75.224118,-12.074260
0.000000,0.000000
-75.225680,-12.022580
-75.220055,-12.071646
-75.956480,-4.656935
0.000000,0.000000
0.000000,0.000000
-80.500000,-3.833333
-80.691166,-4.899423
-80.457163,-3.572041
-80.303185,-3.509574
-80.422004,-3.565832
-71.523314,-16.433172
-71.537780,-16.428663
-71.515311,-16.444174
-71.537780,-16.428663
-71.517433,-16.423103
-71.523314,-16.433172
-71.523314,-16.433172
-71.523314,-16.433172
-71.523314,-16.433172
0.000000,0.000000
-71.482481,-16.409168
-71.537450,-16.423931
-71.517433,-16.423103
-71.523314,-16.433172
-80.333333,-5.000000
-80.333333,-5.000000
-80.333333,-5.000000
-80.637970,-5.170962
-71.508277,-16.376932
0.000000,0.000000
-80.162239,-5.100905
-80.710859,-5.346620
-80.333333,-5.000000
-80.333333,-5.000000
-81.108728,-5.094725
-80.333333,-5.000000
-80.333333,-5.000000
-80.982515,-4.879114
-80.642574,-5.173923
-70.238232,-18.005686
-80.333333,-5.000000
-79.450780,-5.238758
-80.162239,-5.100905
0.000000,0.000000
0.000000,0.000000
-74.640015,-11.258751
-73.793978,-10.892370
0.000000,0.000000
0.000000,0.000000
-76.762701,-11.948832
-76.762701,-11.948832
-77.000500,-12.026984
-76.782249,-11.973883
-76.762701,-11.948832
0.000000,0.000000
-76.762701,-11.948832
-76.762701,-11.948832
0.000000,0.000000
-76.762701,-11.948832
0.000000,0.000000
-76.867084,-12.001718
-76.762701,-11.948832
0.000000,0.000000
-76.248991,-9.957299
0.000000,0.000000
-76.258029,-10.032650
0.000000,0.000000
0.000000,0.000000
-78.429983,-5.736915
-76.685202,-11.927780
-73.086629,-3.564642
-77.071240,-11.988579
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-77.531229,-9.516699
-77.040849,-11.954385
0.000000,0.000000
-76.398878,-8.423816
0.000000,0.000000
-76.423435,-8.403947
-75.324312,-11.053644
-75.370628,-11.124767
0.000000,0.000000
-74.711382,-11.974352
0.000000,0.000000
-77.025906,-12.121498
0.000000,0.000000
-71.514395,-16.399524
0.000000,0.000000
-71.557881,-16.440379
-71.552492,-16.444612
-79.840369,-6.767842
-79.840831,-6.766417
0.000000,0.000000
-79.872041,-6.767884
-79.854887,-6.774277
-79.841730,-6.766383
0.000000,0.000000
-79.965871,-6.767711
-79.841730,-6.766383
-79.840831,-6.766417
-79.840831,-6.766417
-79.840831,-6.766417
-79.854509,-6.762721
-79.840831,-6.766417
0.000000,0.000000
-79.867661,-6.783059
0.000000,0.000000
-79.839007,-6.763844
-79.818505,-6.755074
-79.841730,-6.766383
-79.854818,-6.749838
-79.843542,-6.778445
-79.850532,-6.786250
0.000000,0.000000
-79.843239,-6.769016
-79.875592,-6.765438
-79.854332,-6.769126
0.000000,0.000000
-79.847702,-6.764722
0.000000,0.000000
-79.829551,-6.772152
-79.840831,-6.766417
0.000000,0.000000
-73.579155,-4.504837
-73.253867,-3.730635
-73.258176,-3.724889
0.000000,0.000000
-73.487777,-3.510799
-73.487777,-3.510799
0.000000,0.000000
-78.569085,-5.432027
-78.431265,-5.759061
-75.387026,-12.201093
-76.252773,-10.662288
0.000000,0.000000
0.000000,0.000000
-76.259290,-10.667635
0.000000,0.000000
-72.490457,-16.033732
-77.011744,-4.895336
-77.760938,-10.754121
-77.766376,-10.750609
0.000000,0.000000
-77.758211,-10.754511
0.000000,0.000000
0.000000,0.000000
-74.972408,-12.785909
-74.965041,-12.783260
0.000000,0.000000
-73.852100,-5.057610
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-71.980379,-13.536386
-74.087500,-12.283800
-76.481376,-6.512615
-77.871552,-3.272095
-75.072616,-11.755930
-77.871552,-3.272095
0.000000,0.000000
-76.952842,-12.067386
0.000000,0.000000
0.000000,0.000000
-76.954073,-12.069101
-76.902366,-12.089892
-76.947040,-12.066335
0.000000,0.000000
-76.950562,-12.099470
0.000000,0.000000
-76.922338,-12.090177
0.000000,0.000000
0.000000,0.000000
-76.942892,-12.106610
-76.922338,-12.090177
-76.915521,-12.076551
-76.965897,-12.065271
0.000000,0.000000
-76.917284,-12.077983
-76.949556,-12.072152
-76.965255,-12.067981
-76.938868,-12.116728
-76.922338,-12.090177
-76.952073,-12.105596
-79.864589,-6.547446
0.000000,0.000000
-71.556801,-16.451898
0.000000,0.000000
-78.707348,-6.128942
-73.616065,-13.785273
-74.198587,-13.174417
-73.616065,-13.785273
-73.616065,-13.785273
-74.203809,-13.175150
-74.221061,-13.164272
0.000000,0.000000
-75.083333,-10.333333
-75.402810,-10.579671
-75.404479,-10.574434
-75.398431,-10.575485
-75.404641,-10.578218
-79.913746,-6.703829
-79.872041,-6.767884
-79.872041,-6.767884
0.000000,0.000000
-78.775817,-5.272829
-77.869189,-6.230564
-77.865133,-6.232236
-77.866610,-6.229617
-77.809338,-6.371827
-77.866199,-6.233115
-77.863018,-6.229863
-77.862516,-6.232637
-77.863977,-6.228630
-77.874417,-6.233334
-77.865000,-6.227783
-77.862634,-6.235362
-77.809338,-6.371827
-77.869189,-6.230564
-73.251237,-3.758801
-73.251237,-3.758801
-71.492697,-16.413625
-73.247265,-3.757152
-78.181576,-9.134974
-77.108715,-12.078191
0.000000,0.000000
-72.361735,-15.585979
-72.361735,-15.585979
-80.622749,-5.189212
-72.361735,-15.585979
-76.249622,-13.835043
-74.485887,-8.567067
-74.562878,-8.414910
-75.195212,-12.062650
-79.832233,-6.804889
-77.016417,-12.073358
-79.834302,-6.790363
-79.830933,-6.802220
-77.016417,-12.073358
-77.808801,-9.047853
0.000000,0.000000
0.000000,0.000000
-77.074508,-11.866424
0.000000,0.000000
-77.074482,-11.876827
-77.074482,-11.876827
-77.077838,-11.866798
-77.074482,-11.876827
-77.074482,-11.876827
-77.074482,-11.876827
0.000000,0.000000
-77.074482,-11.876827
-77.077838,-11.866798
0.000000,0.000000
-77.074482,-11.876827
-77.074482,-11.876827
-77.074482,-11.876827
0.000000,0.000000
-77.074482,-11.876827
-74.931161,-14.825898
-75.158934,-15.369292
-74.937062,-14.827720
-74.937782,-14.825916
-74.937782,-14.825916
-74.938431,-14.827178
-77.895201,-8.196422
-71.545053,-16.388015
-71.544309,-16.394408
-71.542125,-16.384869
-71.542952,-16.391241
-71.544885,-16.389015
-71.542257,-16.387042
-71.542125,-16.384869
-71.544309,-16.394408
-73.383617,-13.657195
-73.383617,-13.657195
0.000000,0.000000
-73.387841,-13.653859
-73.401616,-13.657908
-73.375731,-13.658630
-73.403841,-13.658657
-73.392113,-13.662024
-73.407733,-13.670345
-73.388531,-13.656000
-73.383603,-13.655696
0.000000,0.000000
-76.118618,-8.934421
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-77.167732,-6.062713
0.000000,0.000000
0.000000,0.000000
-76.735917,-12.512732
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-79.046075,-8.076496
-79.053818,-8.072101
-71.588688,-16.323415
-78.895764,-6.592936
0.000000,0.000000
-78.895764,-6.592936
-78.895764,-6.592936
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-75.350857,-11.128234
-75.362381,-11.125393
-76.105904,-5.895686
-71.530214,-16.444493
0.000000,0.000000
-71.526132,-16.446522
-71.528798,-16.467421
-71.528798,-16.467421
-71.524680,-16.445337
-71.528798,-16.467421
-77.495500,-9.475207
-80.973374,-5.009990
-80.973374,-5.009990
-76.461740,-10.406606
0.000000,0.000000
-77.461107,-8.819147
-79.445941,-7.154574
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-78.517245,-7.137936
0.000000,0.000000
0.000000,0.000000
-77.103180,-12.042791
0.000000,0.000000
0.000000,0.000000
-77.087245,-12.049000
-77.098469,-12.048466
-70.240536,-17.987527
0.000000,0.000000
-70.241243,-17.988275
0.000000,0.000000
-70.250238,-17.993249
-70.233901,-17.998714
-72.015368,-17.027999
-76.363291,-11.001678
-78.520149,-6.682210
-78.521258,-6.679384
0.000000,0.000000
-76.344648,-6.851361
-71.496191,-16.405560
-76.228874,-6.000897
-78.764559,-6.122676
0.000000,0.000000
-78.503805,-6.514385
-72.711130,-16.627299
-75.280085,-12.015173
-77.394364,-9.189317
-78.480600,-6.180000
-78.651351,-6.560032
-78.651392,-6.563835
0.000000,0.000000
-80.738149,-4.877280
-70.245707,-18.016399
-77.045877,-12.082607
-77.047758,-12.080236
0.000000,0.000000
0.000000,0.000000
-77.039616,-12.072384
-77.049666,-12.075757
-77.037817,-12.070426
-70.241703,-17.998109
-70.256860,-17.995249
-70.265260,-18.028807
0.000000,0.000000
-77.051320,-12.073005
-77.049666,-12.075757
-70.247761,-17.989769
0.000000,0.000000
-77.043496,-12.067012
0.000000,0.000000
-77.049666,-12.075757
0.000000,0.000000
0.000000,0.000000
-77.052012,-12.079748
-77.042196,-12.076541
-77.045877,-12.082607
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-77.052012,-12.079748
-73.429022,-13.653714
0.000000,0.000000
-73.429022,-13.653714
-73.429022,-13.653714
-76.154937,-13.681431
-73.388531,-13.656000
-78.618868,-8.991713
-80.741585,-5.461290
0.000000,0.000000
-77.608320,-11.105281
-75.009136,-7.349752
0.000000,0.000000
-74.964870,-8.643851
-76.131958,-13.407108
-76.129797,-13.409696
0.000000,0.000000
-79.818745,-6.865259
-79.818745,-6.865259
-76.132573,-13.417488
0.000000,0.000000
-76.115965,-13.425106
-74.666367,-12.721812
-75.706126,-14.044749
-81.061950,-4.488083
-81.061950,-4.488083
-81.061950,-4.488083
-76.815610,-9.549948
-78.895630,-5.124368
-79.087652,-5.004553
-77.019564,-12.106900
-73.838818,-14.011311
0.000000,0.000000
-77.329126,-9.094380
-72.264668,-13.229280
0.000000,0.000000
-75.496841,-11.773149
-75.500007,-11.775162
-71.566611,-16.424572
0.000000,0.000000
-76.999866,-12.199849
0.000000,0.000000
-77.008962,-12.192350
-77.008962,-12.192350
-77.008962,-12.192350
-77.008962,-12.192350
-77.008962,-12.192350
0.000000,0.000000
0.000000,0.000000
-77.004738,-12.180961
-77.007654,-12.178395
-77.024527,-12.168455
0.000000,0.000000
0.000000,0.000000
-77.021216,-12.170114
0.000000,0.000000
-77.014612,-12.202803
0.000000,0.000000
-77.008962,-12.192350
-77.012591,-12.199221
-77.014612,-12.202803
-77.006957,-12.200102
-76.989249,-12.222934
-70.243027,-17.992789
0.000000,0.000000
-76.998978,-12.179155
-76.999548,-12.182381
-74.938740,-10.300069
0.000000,0.000000
-76.906794,-12.249824
-76.906794,-12.249824
-79.563250,-7.337908
-79.292395,-7.739278
-78.435238,-5.757283
-80.166006,-5.095550
-78.151575,-9.051570
-77.123068,-11.884729
-77.123068,-11.884729
-77.123068,-11.884729
-77.123068,-11.884729
-77.123662,-11.838999
0.000000,0.000000
-72.395269,-12.276304
-75.166691,-15.359500
-70.585295,-3.865417
-78.679097,-5.665520
-81.118711,-4.169011
0.000000,0.000000
-77.634597,-7.832723
-70.393978,-18.334682
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-76.938435,-12.142015
-76.850967,-12.300964
-76.783863,-12.238050
-76.918579,-12.259581
-76.868890,-12.273369
-76.868997,-12.272914
-76.884545,-12.260710
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-76.783863,-12.238050
0.000000,0.000000
0.000000,0.000000
-75.928354,-11.540505
-72.716095,-16.572748
-78.998829,-8.083986
-78.126365,-6.993594
-71.496191,-16.405560
-76.641160,-12.665859
-76.948334,-12.239878
0.000000,0.000000
-78.999326,-8.173144
-79.008936,-8.171415
-71.672712,-16.425165
-76.346587,-13.060714
-76.342266,-13.014067
-74.858729,-11.031490
-76.348086,-13.061285
-77.495500,-9.475207
-76.182979,-13.449662
-77.089888,-11.991279
-77.055015,-11.996569
0.000000,0.000000
0.000000,0.000000
-71.235887,-17.583367
-71.334091,-17.633011
-71.339095,-17.642391
-71.344110,-17.643991
0.000000,0.000000
-75.313134,-8.880533
-70.219936,-18.103332
-70.219936,-18.103332
-70.219936,-18.103332
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-76.944275,-12.162520
-76.909993,-12.211976
-76.947702,-12.160988
0.000000,0.000000
-76.936872,-12.145845
0.000000,0.000000
-76.910738,-12.209120
-76.907533,-12.225703
-76.949822,-12.158557
-71.511899,-16.420515
-76.944275,-12.162520
-77.329126,-9.094380
-70.185233,-17.963649
-73.367600,-15.773300
-78.617740,-9.028711
0.000000,0.000000
-70.430912,-14.071861
0.000000,0.000000
0.000000,0.000000
-77.174841,-11.713463
-77.111655,-11.696554
-71.482601,-16.404839
-71.498700,-16.419480
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-73.788544,-12.624572
0.000000,0.000000
-77.456877,-9.719276
-72.888029,-12.362078
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-77.016298,-12.142055
-77.021290,-12.138566
-77.020680,-12.149518
-77.024770,-12.143431
-74.536003,-11.323613
0.000000,0.000000
0.000000,0.000000
-75.758358,-14.018476
0.000000,0.000000
-73.045213,-11.137879
-74.882710,-14.361395
-79.787982,-6.639217
0.000000,0.000000
-75.992219,-11.165068
0.000000,0.000000
-79.360152,-5.007734
-79.448808,-5.239552
-71.537739,-16.372174
0.000000,0.000000
0.000000,0.000000
-78.622024,-8.962913
0.000000,0.000000
-79.052285,-5.121731
-74.217528,-13.495713
0.000000,0.000000
-76.664576,-11.921707
-76.387422,-13.077773
-77.018804,-12.131229
-69043.000000,-16.563600
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
